entity_id,state,last_changed
sensor.shellypro3em_9454c5b9b340_total_active_power,13.223,2026-04-28T11:46:30.150Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.047,2026-04-28T11:46:44.150Z
sensor.shellypro3em_9454c5b9b340_total_active_power,15.78,2026-04-28T11:46:48.149Z
sensor.shellypro3em_9454c5b9b340_total_active_power,12.667,2026-04-28T11:47:02.149Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.367,2026-04-28T11:47:16.148Z
sensor.shellypro3em_9454c5b9b340_total_active_power,16.654,2026-04-28T11:47:25.202Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.071,2026-04-28T11:47:32.179Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.737,2026-04-28T11:47:46.160Z
sensor.shellypro3em_9454c5b9b340_total_active_power,17.815,2026-04-28T11:47:55.163Z
sensor.shellypro3em_9454c5b9b340_total_active_power,15.325,2026-04-28T11:48:09.235Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.795,2026-04-28T11:48:12.169Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.333,2026-04-28T11:48:26.173Z
sensor.shellypro3em_9454c5b9b340_total_active_power,16.2,2026-04-28T11:48:40.173Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.602,2026-04-28T11:48:54.231Z
sensor.shellypro3em_9454c5b9b340_total_active_power,16.671,2026-04-28T11:49:08.187Z
sensor.shellypro3em_9454c5b9b340_total_active_power,18.253,2026-04-28T11:49:20.219Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.602,2026-04-28T11:49:21.181Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.879,2026-04-28T11:49:35.170Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.972,2026-04-28T11:49:49.170Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.35,2026-04-28T11:50:03.163Z
sensor.shellypro3em_9454c5b9b340_total_active_power,16.099,2026-04-28T11:50:17.161Z
sensor.shellypro3em_9454c5b9b340_total_active_power,12.196,2026-04-28T11:50:31.203Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.854,2026-04-28T11:50:45.158Z
sensor.shellypro3em_9454c5b9b340_total_active_power,12.819,2026-04-28T11:50:59.161Z
sensor.shellypro3em_9454c5b9b340_total_active_power,10.8,2026-04-28T11:51:03.205Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.905,2026-04-28T11:51:05.168Z
sensor.shellypro3em_9454c5b9b340_total_active_power,11.12,2026-04-28T11:51:11.167Z
sensor.shellypro3em_9454c5b9b340_total_active_power,15.51,2026-04-28T11:51:12.166Z
sensor.shellypro3em_9454c5b9b340_total_active_power,11.809,2026-04-28T11:51:19.172Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.602,2026-04-28T11:51:20.166Z
sensor.shellypro3em_9454c5b9b340_total_active_power,15.981,2026-04-28T11:51:34.164Z
sensor.shellypro3em_9454c5b9b340_total_active_power,19.043,2026-04-28T11:51:38.164Z
sensor.shellypro3em_9454c5b9b340_total_active_power,10.766,2026-04-28T11:51:43.164Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.938,2026-04-28T11:51:47.161Z
sensor.shellypro3em_9454c5b9b340_total_active_power,10.531,2026-04-28T11:51:51.167Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.475,2026-04-28T11:51:53.157Z
sensor.shellypro3em_9454c5b9b340_total_active_power,11.978,2026-04-28T11:52:07.209Z
sensor.shellypro3em_9454c5b9b340_total_active_power,16.957,2026-04-28T11:52:08.177Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.795,2026-04-28T11:52:09.175Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.66,2026-04-28T11:52:24.157Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.458,2026-04-28T11:52:38.156Z
sensor.shellypro3em_9454c5b9b340_total_active_power,15.544,2026-04-28T11:52:52.209Z
sensor.shellypro3em_9454c5b9b340_total_active_power,16.436,2026-04-28T11:53:06.162Z
sensor.shellypro3em_9454c5b9b340_total_active_power,15.78,2026-04-28T11:53:20.148Z
sensor.shellypro3em_9454c5b9b340_total_active_power,17.748,2026-04-28T11:53:29.140Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.559,2026-04-28T11:53:30.150Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.795,2026-04-28T11:53:44.180Z
sensor.shellypro3em_9454c5b9b340_total_active_power,16.436,2026-04-28T11:53:48.150Z
sensor.shellypro3em_9454c5b9b340_total_active_power,12.482,2026-04-28T11:53:55.129Z
sensor.shellypro3em_9454c5b9b340_total_active_power,15.813,2026-04-28T11:54:05.124Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.677,2026-04-28T11:54:19.126Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.021,2026-04-28T11:54:33.135Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.804,2026-04-28T11:54:47.130Z
sensor.shellypro3em_9454c5b9b340_total_active_power,16.974,2026-04-28T11:55:01.179Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.266,2026-04-28T11:55:15.135Z
sensor.shellypro3em_9454c5b9b340_total_active_power,15.174,2026-04-28T11:55:29.132Z
sensor.shellypro3em_9454c5b9b340_total_active_power,16.133,2026-04-28T11:55:43.131Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.03,2026-04-28T11:55:57.130Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.669,2026-04-28T11:56:11.133Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.484,2026-04-28T11:56:25.156Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.249,2026-04-28T11:56:39.130Z
sensor.shellypro3em_9454c5b9b340_total_active_power,22.34,2026-04-28T11:56:49.129Z
sensor.shellypro3em_9454c5b9b340_total_active_power,9.639,2026-04-28T11:56:52.180Z
sensor.shellypro3em_9454c5b9b340_total_active_power,8.58,2026-04-28T11:56:58.149Z
sensor.shellypro3em_9454c5b9b340_total_active_power,10.464,2026-04-28T11:57:00.299Z
sensor.shellypro3em_9454c5b9b340_total_active_power,23.838,2026-04-28T11:57:04.148Z
sensor.shellypro3em_9454c5b9b340_total_active_power,30.163,2026-04-28T11:57:06.213Z
sensor.shellypro3em_9454c5b9b340_total_active_power,15.14,2026-04-28T11:57:07.130Z
sensor.shellypro3em_9454c5b9b340_total_active_power,312.042,2026-04-28T11:57:09.189Z
sensor.shellypro3em_9454c5b9b340_total_active_power,592.273,2026-04-28T11:57:10.183Z
sensor.shellypro3em_9454c5b9b340_total_active_power,531.392,2026-04-28T11:57:11.130Z
sensor.shellypro3em_9454c5b9b340_total_active_power,371.14,2026-04-28T11:57:12.188Z
sensor.shellypro3em_9454c5b9b340_total_active_power,218.828,2026-04-28T11:57:13.170Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-557.938,2026-04-28T11:57:14.182Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-668.042,2026-04-28T11:57:15.151Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-446.825,2026-04-28T11:57:16.183Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-24.712,2026-04-28T11:57:17.134Z
sensor.shellypro3em_9454c5b9b340_total_active_power,190.079,2026-04-28T11:57:18.203Z
sensor.shellypro3em_9454c5b9b340_total_active_power,319.983,2026-04-28T11:57:19.135Z
sensor.shellypro3em_9454c5b9b340_total_active_power,345.486,2026-04-28T11:57:20.190Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-344.476,2026-04-28T11:57:21.136Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-410.236,2026-04-28T11:57:22.184Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-278.111,2026-04-28T11:57:23.148Z
sensor.shellypro3em_9454c5b9b340_total_active_power,17.95,2026-04-28T11:57:24.180Z
sensor.shellypro3em_9454c5b9b340_total_active_power,169.673,2026-04-28T11:57:26.151Z
sensor.shellypro3em_9454c5b9b340_total_active_power,97.79,2026-04-28T11:57:32.183Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-50.939,2026-04-28T11:57:33.150Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-215.413,2026-04-28T11:57:35.176Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-122.99,2026-04-28T11:57:37.143Z
sensor.shellypro3em_9454c5b9b340_total_active_power,143.228,2026-04-28T11:57:38.194Z
sensor.shellypro3em_9454c5b9b340_total_active_power,166.527,2026-04-28T11:57:39.145Z
sensor.shellypro3em_9454c5b9b340_total_active_power,160.471,2026-04-28T11:57:45.143Z
sensor.shellypro3em_9454c5b9b340_total_active_power,81.421,2026-04-28T11:57:46.238Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-33.998,2026-04-28T11:57:47.145Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-138.568,2026-04-28T11:57:48.189Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-160.757,2026-04-28T11:57:49.146Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-28.127,2026-04-28T11:57:51.144Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-15.897,2026-04-28T11:57:53.148Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-18.589,2026-04-28T11:57:55.144Z
sensor.shellypro3em_9454c5b9b340_total_active_power,7.335,2026-04-28T11:57:56.182Z
sensor.shellypro3em_9454c5b9b340_total_active_power,7.133,2026-04-28T11:58:10.150Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.611,2026-04-28T11:58:24.149Z
sensor.shellypro3em_9454c5b9b340_total_active_power,5.888,2026-04-28T11:58:38.149Z
sensor.shellypro3em_9454c5b9b340_total_active_power,7.015,2026-04-28T11:58:52.175Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.123,2026-04-28T11:59:06.186Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.191,2026-04-28T11:59:21.157Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.006,2026-04-28T11:59:35.162Z
sensor.shellypro3em_9454c5b9b340_total_active_power,7.2,2026-04-28T11:59:49.202Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.965,2026-04-28T12:00:03.167Z
sensor.shellypro3em_9454c5b9b340_total_active_power,4.879,2026-04-28T12:00:17.170Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.224,2026-04-28T12:00:31.167Z
sensor.shellypro3em_9454c5b9b340_total_active_power,5.282,2026-04-28T12:00:45.158Z
sensor.shellypro3em_9454c5b9b340_total_active_power,7.234,2026-04-28T12:00:59.155Z
sensor.shellypro3em_9454c5b9b340_total_active_power,8.108,2026-04-28T12:01:13.179Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.578,2026-04-28T12:01:27.148Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.594,2026-04-28T12:01:41.170Z
sensor.shellypro3em_9454c5b9b340_total_active_power,5.737,2026-04-28T12:01:55.159Z
sensor.shellypro3em_9454c5b9b340_total_active_power,7.553,2026-04-28T12:02:09.130Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.965,2026-04-28T12:02:23.123Z
sensor.shellypro3em_9454c5b9b340_total_active_power,7.738,2026-04-28T12:02:37.154Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.073,2026-04-28T12:02:51.112Z
sensor.shellypro3em_9454c5b9b340_total_active_power,7.082,2026-04-28T12:03:05.107Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.695,2026-04-28T12:03:19.102Z
sensor.shellypro3em_9454c5b9b340_total_active_power,7.537,2026-04-28T12:03:34.089Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.342,2026-04-28T12:03:48.149Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.123,2026-04-28T12:04:02.093Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.342,2026-04-28T12:04:16.082Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.073,2026-04-28T12:04:30.085Z
sensor.shellypro3em_9454c5b9b340_total_active_power,4.408,2026-04-28T12:04:44.090Z
sensor.shellypro3em_9454c5b9b340_total_active_power,7.806,2026-04-28T12:04:58.083Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.561,2026-04-28T12:05:12.149Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.241,2026-04-28T12:05:26.077Z
sensor.shellypro3em_9454c5b9b340_total_active_power,5.131,2026-04-28T12:05:40.069Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.191,2026-04-28T12:05:54.070Z
sensor.shellypro3em_9454c5b9b340_total_active_power,7.116,2026-04-28T12:06:08.074Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.527,2026-04-28T12:06:22.148Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.477,2026-04-28T12:06:36.089Z
sensor.shellypro3em_9454c5b9b340_total_active_power,6.022,2026-04-28T12:06:50.091Z
sensor.shellypro3em_9454c5b9b340_total_active_power,1377.317,2026-04-28T12:06:56.089Z
sensor.shellypro3em_9454c5b9b340_total_active_power,65.238,2026-04-28T12:06:57.090Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-84.483,2026-04-28T12:06:58.089Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-189.692,2026-04-28T12:06:59.087Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-99.539,2026-04-28T12:07:00.205Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-95.653,2026-04-28T12:07:01.114Z
sensor.shellypro3em_9454c5b9b340_total_active_power,10.178,2026-04-28T12:07:02.089Z
sensor.shellypro3em_9454c5b9b340_total_active_power,18.404,2026-04-28T12:07:08.092Z
sensor.shellypro3em_9454c5b9b340_total_active_power,26.647,2026-04-28T12:07:16.090Z
sensor.shellypro3em_9454c5b9b340_total_active_power,8.411,2026-04-28T12:07:18.090Z
sensor.shellypro3em_9454c5b9b340_total_active_power,0.959,2026-04-28T12:07:24.089Z
sensor.shellypro3em_9454c5b9b340_total_active_power,2.389,2026-04-28T12:07:38.088Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-2.389,2026-04-28T12:07:52.150Z
sensor.shellypro3em_9454c5b9b340_total_active_power,11.608,2026-04-28T12:07:56.090Z
sensor.shellypro3em_9454c5b9b340_total_active_power,12.281,2026-04-28T12:08:10.078Z
sensor.shellypro3em_9454c5b9b340_total_active_power,7.301,2026-04-28T12:08:25.090Z
sensor.shellypro3em_9454c5b9b340_total_active_power,5.131,2026-04-28T12:08:39.069Z
sensor.shellypro3em_9454c5b9b340_total_active_power,2.254,2026-04-28T12:08:40.070Z
sensor.shellypro3em_9454c5b9b340_total_active_power,1.598,2026-04-28T12:08:54.071Z
sensor.shellypro3em_9454c5b9b340_total_active_power,5.232,2026-04-28T12:09:08.075Z
sensor.shellypro3em_9454c5b9b340_total_active_power,1.379,2026-04-28T12:09:22.149Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-2.54,2026-04-28T12:09:36.081Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.35,2026-04-28T12:09:38.071Z
sensor.shellypro3em_9454c5b9b340_total_active_power,10.783,2026-04-28T12:09:52.080Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.871,2026-04-28T12:10:06.076Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.081,2026-04-28T12:10:20.149Z
sensor.shellypro3em_9454c5b9b340_total_active_power,21.953,2026-04-28T12:10:25.087Z
sensor.shellypro3em_9454c5b9b340_total_active_power,18.539,2026-04-28T12:10:27.084Z
sensor.shellypro3em_9454c5b9b340_total_active_power,12.415,2026-04-28T12:10:28.079Z
sensor.shellypro3em_9454c5b9b340_total_active_power,11.305,2026-04-28T12:10:32.151Z
sensor.shellypro3em_9454c5b9b340_total_active_power,165.215,2026-04-28T12:10:33.111Z
sensor.shellypro3em_9454c5b9b340_total_active_power,513.123,2026-04-28T12:10:34.091Z
sensor.shellypro3em_9454c5b9b340_total_active_power,586.705,2026-04-28T12:10:35.087Z
sensor.shellypro3em_9454c5b9b340_total_active_power,521.77,2026-04-28T12:10:37.086Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-174.282,2026-04-28T12:10:38.089Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-264.67,2026-04-28T12:10:39.180Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-199.146,2026-04-28T12:10:40.088Z
sensor.shellypro3em_9454c5b9b340_total_active_power,186.31,2026-04-28T12:10:41.089Z
sensor.shellypro3em_9454c5b9b340_total_active_power,408.301,2026-04-28T12:10:42.105Z
sensor.shellypro3em_9454c5b9b340_total_active_power,353.005,2026-04-28T12:10:43.088Z
sensor.shellypro3em_9454c5b9b340_total_active_power,308.627,2026-04-28T12:10:44.089Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-376.052,2026-04-28T12:10:45.131Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-400.697,2026-04-28T12:10:46.093Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-347.875,2026-04-28T12:10:47.095Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-269.061,2026-04-28T12:10:48.092Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-189.12,2026-04-28T12:10:49.092Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-111.13,2026-04-28T12:10:50.092Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-32.602,2026-04-28T12:10:51.146Z
sensor.shellypro3em_9454c5b9b340_total_active_power,44.042,2026-04-28T12:10:52.149Z
sensor.shellypro3em_9454c5b9b340_total_active_power,142.487,2026-04-28T12:10:53.094Z
sensor.shellypro3em_9454c5b9b340_total_active_power,99.068,2026-04-28T12:10:59.095Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.946,2026-04-28T12:11:00.212Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-11.221,2026-04-28T12:11:02.099Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-1.194,2026-04-28T12:11:03.096Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-6.594,2026-04-28T12:11:09.205Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-31.408,2026-04-28T12:11:10.199Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-1.867,2026-04-28T12:11:12.099Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.703,2026-04-28T12:11:16.102Z
sensor.shellypro3em_9454c5b9b340_total_active_power,15.174,2026-04-28T12:11:30.149Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.518,2026-04-28T12:11:44.157Z
sensor.shellypro3em_9454c5b9b340_total_active_power,17.462,2026-04-28T12:11:58.168Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.568,2026-04-28T12:12:12.151Z
sensor.shellypro3em_9454c5b9b340_total_active_power,18.135,2026-04-28T12:12:17.112Z
sensor.shellypro3em_9454c5b9b340_total_active_power,12.634,2026-04-28T12:12:24.150Z
sensor.shellypro3em_9454c5b9b340_total_active_power,15.796,2026-04-28T12:12:38.149Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.845,2026-04-28T12:12:52.178Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.989,2026-04-28T12:13:06.149Z
sensor.shellypro3em_9454c5b9b340_total_active_power,17.428,2026-04-28T12:13:13.134Z
sensor.shellypro3em_9454c5b9b340_total_active_power,15.679,2026-04-28T12:13:27.120Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.888,2026-04-28T12:13:41.125Z
sensor.shellypro3em_9454c5b9b340_total_active_power,16.2,2026-04-28T12:13:55.118Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.602,2026-04-28T12:14:09.182Z
sensor.shellypro3em_9454c5b9b340_total_active_power,15.662,2026-04-28T12:14:23.133Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.888,2026-04-28T12:14:37.110Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.677,2026-04-28T12:14:51.114Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.206,2026-04-28T12:15:05.106Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.744,2026-04-28T12:15:19.102Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.938,2026-04-28T12:15:33.153Z
sensor.shellypro3em_9454c5b9b340_total_active_power,11.709,2026-04-28T12:15:35.104Z
sensor.shellypro3em_9454c5b9b340_total_active_power,15.023,2026-04-28T12:15:49.104Z
sensor.shellypro3em_9454c5b9b340_total_active_power,12.701,2026-04-28T12:16:03.105Z
sensor.shellypro3em_9454c5b9b340_total_active_power,17.849,2026-04-28T12:16:07.101Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.013,2026-04-28T12:16:21.099Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.4,2026-04-28T12:16:35.102Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.391,2026-04-28T12:16:47.092Z
sensor.shellypro3em_9454c5b9b340_total_active_power,15.746,2026-04-28T12:17:01.087Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.501,2026-04-28T12:17:15.082Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.989,2026-04-28T12:17:29.132Z
sensor.shellypro3em_9454c5b9b340_total_active_power,15.847,2026-04-28T12:17:43.096Z
sensor.shellypro3em_9454c5b9b340_total_active_power,18.051,2026-04-28T12:17:49.104Z
sensor.shellypro3em_9454c5b9b340_total_active_power,12.095,2026-04-28T12:17:53.064Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.66,2026-04-28T12:18:07.063Z
sensor.shellypro3em_9454c5b9b340_total_active_power,15.325,2026-04-28T12:18:21.106Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.795,2026-04-28T12:18:35.088Z
sensor.shellypro3em_9454c5b9b340_total_active_power,14.905,2026-04-28T12:18:50.065Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.206,2026-04-28T12:19:04.056Z
sensor.shellypro3em_9454c5b9b340_total_active_power,16.015,2026-04-28T12:19:18.054Z
sensor.shellypro3em_9454c5b9b340_total_active_power,16.89,2026-04-28T12:19:25.111Z
sensor.shellypro3em_9454c5b9b340_total_active_power,15.595,2026-04-28T12:19:39.067Z
sensor.shellypro3em_9454c5b9b340_total_active_power,16.318,2026-04-28T12:19:53.043Z
sensor.shellypro3em_9454c5b9b340_total_active_power,13.391,2026-04-28T12:20:07.042Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-55.599,2026-04-28T12:20:13.042Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-19.077,2026-04-28T12:20:15.040Z
sensor.shellypro3em_9454c5b9b340_total_active_power,-2.439,2026-04-28T12:20:17.085Z
